taxon_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis proximus,Thamnophis,,proximus,,Say,1823,,Western Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis proximus diabolicus,Thamnophis,,proximus,diabolicus,Rossman,1963,,Arid Land Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis proximus orarius,Thamnophis,,proximus,orarius,Rossman,1963,,Gulf Coast Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis proximus proximus,Thamnophis,,proximus,proximus,Say,1823,,Orange-striped Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis proximus rubrilineatus,Thamnophis,,proximus,rubrilineatus,Rossman,1963,,Red-striped Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis radix,Thamnophis,,radix,,Baird and Girard,1853,,Plains Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis rufipunctatus,Thamnophis,,rufipunctatus,,Cope,1875,,Narrow-headed Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sauritus,Thamnophis,,sauritus,,Linnaeus,1766,,Eastern Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sauritus nitae,Thamnophis,,sauritus,nitae,Rossman,1963,,Blue-striped Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sauritus sackenii,Thamnophis,,sauritus,sackenii,Kennicott,1859,,Peninsula Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sauritus sauritus,Thamnophis,,sauritus,sauritus,Linnaeus,1766,,Common Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sauritus septentrionalis,Thamnophis,,sauritus,septentrionalis,Rossman,1963,,Northern Ribbonsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis,Thamnophis,,sirtalis,,Linnaeus,1758,,Common Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis annectens,Thamnophis,,sirtalis,annectens,Brown,1950,,Texas Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis concinnus,Thamnophis,,sirtalis,concinnus,Hallowell,1852,,Red-spotted Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis dorsalis,Thamnophis,,sirtalis,dorsalis,Baird and Girard,1853,,New Mexico Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis fitchi,Thamnophis,,sirtalis,fitchi,Fox,1951,,Valley Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis infernalis,Thamnophis,,sirtalis,infernalis,Blainville,1835,,California Red-sided Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis pallidulus,Thamnophis,,sirtalis,pallidulus,Allen,1899,,Maritime Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis parietalis,Thamnophis,,sirtalis,parietalis,Say,1823,,Red-sided Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis pickeringii,Thamnophis,,sirtalis,pickeringii,Baird and Girard,1853,,Puget Sound Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis semifasciatus,Thamnophis,,sirtalis,semifasciatus,Cope,1892,,Chicago Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis similis,Thamnophis,,sirtalis,similis,Rossman,1965,,Blue-striped Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis sirtalis,Thamnophis,,sirtalis,sirtalis,Linnaeus,1758,,Eastern Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis sirtalis tetrataenia,Thamnophis,,sirtalis,tetrataenia,Cope,1875,,San Francisco Gartersnake
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Thecadactylus rapicauda,Thecadactylus,,rapicauda,,Houttuyn,1782,Turnip-tailed Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Thecadactylus sp.,Thecadactylus,,sp.,,Cuvier,1820,Turnip-tailed Geckos,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trachemys gaigeae,Trachemys,,gaigeae,,Hartweg,1939,,Mexican Plateau Slider
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trachemys gaigeae gaigeae,Trachemys,,gaigeae,gaigeae,Hartweg,1939,,Big Bend Slider
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trachemys scripta,Trachemys,,scripta,,Schoepff,1792,,Pond Slider
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trachemys scripta elegans,Trachemys,,scripta,elegans,Wied-Neuwied,1838,,Red-eared Slider
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trachemys scripta scripta,Trachemys,,scripta,scripta,Schoepff,1792,,Yellow-bellied Slider
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trachemys scripta troostii,Trachemys,,scripta,troostii,Holbrook,1836,,Cumberland Slider
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Trachemys stejnegeri stejnegeri,Trachemys,,stejnegeri,stejnegeri,Schmidt,1928,Puerto Rican Slider,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trimorphodon biscutatus,Trimorphodon,,biscutatus,,Dumeril; Bibron and Dumeril,1854,,Western Lyresnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trimorphodon biscutatus lambda,Trimorphodon,,biscutatus,lambda,Cope,1886,,Sonoran Lyresnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trimorphodon biscutatus lyrophanes,Trimorphodon,,biscutatus,lyrophanes,Cope,1860,,California Lyresnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Trimorphodon vilkinsonii,Trimorphodon,,vilkinsonii,,Cope,1886,,Texas Lyresnake
herps,,Trionyx ferox,Trionyx,,ferox,,,,,Florida softshell
herps,,Trionyx spiniferus,Trionyx,,spiniferus,,,,,Spiny Softshell Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tropidoclonion lineatum,Tropidoclonion,,lineatum,,Hallowell,1856,,Lined Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tupinambis merianae,Tupinambis,,merianae,,Dumeril and Bibron,1839,,Argentine Giant Tegu
herps,http://www.mendeley.com/c/5682761414/g/2058663/hedges-1991-cryptic-species-of-snakes-typhlopidae-typhlops-from-the-puerto-rico-bank-detected-by-protein-electrophoresis/,Typhlops catapontus,Typhlops,,catapontus,,Thomas,1966,Brown-backed Blind Snake,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Typhlops granti,Typhlops,,granti,,Ruthven & Gaige,1935,Grant's Blind Snake,
herps,http://www.mendeley.com/c/5682761414/g/2058663/hedges-1991-cryptic-species-of-snakes-typhlopidae-typhlops-from-the-puerto-rico-bank-detected-by-protein-electrophoresis/,Typhlops hypomethes,Typhlops,,hypomethes,,Hedges & Thomas,1991,Coastal Blind Snake,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Typhlops monensis,Typhlops,,monensis,,Schmidt,1926,Mona Blind Snake,
herps,http://www.mendeley.com/c/5682761414/g/2058663/hedges-1991-cryptic-species-of-snakes-typhlopidae-typhlops-from-the-puerto-rico-bank-detected-by-protein-electrophoresis/,Typhlops platycephalus,Typhlops,,platycephalus,,Dumeril and Bibron,1844,Flat-headed Blind Snake,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Typhlops richardi,Typhlops,,richardi,,Dumeril and Bibron,1844,Richard's Worm Snake,
herps,http://www.mendeley.com/c/5682761414/g/2058663/hedges-1991-cryptic-species-of-snakes-typhlopidae-typhlops-from-the-puerto-rico-bank-detected-by-protein-electrophoresis/,Typhlops rostellatus,Typhlops,,rostellatus,,Stejneger,1904,Puerto Rican Wetland Blind Snake,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Uma inornata,Uma,,inornata,,Cope,1895,,Coachella Fringe-toed Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Uma notata,Uma,,notata,,Baird,1859,,Colorado Desert Fringe-toed Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Uma rufopunctata,Uma,,rufopunctata,,Cope,1895,,Yuman Fringe-toed Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Uma scoparia,Uma,,scoparia,,Cope,1894,,Mohave Fringe-toed Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus graciosus,Urosaurus,,graciosus,,Hallowell,1854,,Long-tailed Brush Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus graciosus graciosus,Urosaurus,,graciosus,graciosus,Hallowell,1854,,Western Long-tailed Brush Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus graciosus shannoni,Urosaurus,,graciosus,shannoni,Lowe,1955,,Arizona Long-tailed Brush Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus nigricaudus,Urosaurus,,nigricaudus,,Cope,1864,,Baja California Brush Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus ornatus,Urosaurus,,ornatus,,Baird and Girard,1852,,Ornate Tree Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus ornatus levis,Urosaurus,,ornatus,levis,Stejneger,1890,,Smooth Tree Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus ornatus ornatus,Urosaurus,,ornatus,ornatus,Baird and Girard,1852,,Texas Tree Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus ornatus schmidti,Urosaurus,,ornatus,schmidti,Mittleman,1940,,Big Bend Tree Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus ornatus schottii,Urosaurus,,ornatus,schottii,Baird,1859,,Schott's Tree Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus ornatus symmetricus,Urosaurus,,ornatus,symmetricus,Baird,1859,,Colorado River Tree Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus ornatus wrighti,Urosaurus,,ornatus,wrighti,Schmidt,1921,,Northern Tree Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus stansburiana,Urosaurus,,stansburiana,,Baird and Girard,1852,,Common Side-blotched Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus stansburiana elegans,Urosaurus,,stansburiana,elegans,Yarrow,1882,,Western Side-blotched Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus stansburiana nevadensis,Urosaurus,,stansburiana,nevadensis,Ruthven,1913,,Nevada Side-blotched Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus stansburiana stansburiana,Urosaurus,,stansburiana,stansburiana,Baird and Girard,1852,,Northern Side-blotched
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus stansburiana stejnegeri,Urosaurus,,stansburiana,stejnegeri,Schmidt,1921,,Eastern Side-blotched Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Urosaurus stansburiana uniformis,Urosaurus,,stansburiana,uniformis,Pack and Tanner,1970,,Plateau Side-blotched Lizard
herps,,Uta stansburiana,Uta,,stansburiana,,,,,side-blotched lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Varanus niloticus,Varanus,,niloticus,,Linnaeus in Hasselquist,1762,,Nile Monitor
