taxon_id,spp_id,resource_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name,species_level_id
beetle,Disfla,BishopMuseum_2002,Disenochus flavitarsus,Disenochus,,flavitarsus,,Sharp,,186195,,1
beetle,Disfra,BishopMuseum_2002,Disenochus fractus,Disenochus,,fractus,,Sharp,,186196,,1
beetle,Dislon2,BishopMuseum_2002,Disenochus longipes,Disenochus,,longipes,,Sharp,,186197,,1
beetle,Dismic,BishopMuseum_2002,Disenochus micantipennis,Disenochus,,micantipennis,,Sharp,,186198,,1
beetle,Dissul,BishopMuseum_2002,Disenochus sulcipennis,Disenochus,,sulcipennis,,Sharp,,186200,,1
beetle,Gnabla,BishopMuseum_2002,Gnatholymnaeum blackburni,Gnatholymnaeum,,blackburni,,Sharp,,186210,,1
beetle,Meckoe,BishopMuseum_2002,Mecomenus koebelei,Mecomenus,,koebelei,,Sharp,,,,1
beetle,Mecper1,BishopMuseum_2002,Mecostomus perkinsi,Mecostomus,,perkinsi,,Sharp,,,,1
beetle,Mecaen,BishopMuseum_2002,Mecyclothorax aeneus,Mecyclothorax,,aeneus,,Sharp,,186219,,1
beetle,Mecama,BishopMuseum_2002,Mecyclothorax amaroides,Mecyclothorax,,amaroides,,Sharp,,186220,,1
beetle,Mecapi,BishopMuseum_2002,Mecyclothorax apicalis,Mecyclothorax,,apicalis,,Sharp,,186222,,1
beetle,Mecarg,BishopMuseum_2002,Mecyclothorax argutor,Mecyclothorax,,argutor,,Sharp,,186223,,1
beetle,Mecbem1,BishopMuseum_2002,Mecyclothorax bembidicus,Mecyclothorax,,bembidicus,,Sharp,,186225,,1
beetle,Mecbic,BishopMuseum_2002,Mecyclothorax bicolor,Mecyclothorax,,bicolor,,Sharp,,186227,,1
beetle,Mecbra1,BishopMuseum_2002,Mecyclothorax bradycellinus,Mecyclothorax,,bradycellinus,,Sharp,,186228,,1
beetle,Mecbra2,BishopMuseum_2002,Mecyclothorax bradyderus,Mecyclothorax,,bradyderus,,Sharp,,186229,,1
beetle,Meccha,BishopMuseum_2002,Mecyclothorax chalcosus,Mecyclothorax,,chalcosus,,Sharp,,186232,,1
beetle,Meccog,BishopMuseum_2002,Mecyclothorax cognatus,Mecyclothorax,,cognatus,,Sharp,,186233,,1
beetle,Meccon,BishopMuseum_2002,Mecyclothorax constrictus,Mecyclothorax,,constrictus,,Sharp,,186234,,1
beetle,Meccra,BishopMuseum_2002,Mecyclothorax crassus,Mecyclothorax,,crassus,,Sharp,,186236,,1
beetle,Meccur,BishopMuseum_2002,Mecyclothorax curtipes,Mecyclothorax,,curtipes,,Sharp,,186237,,1
beetle,Meccym,BishopMuseum_2002,Mecyclothorax cymindicus,Mecyclothorax,,cymindicus,,Sharp,,186238,,1
beetle,Mecdap,BishopMuseum_2002,Mecyclothorax daptinus,Mecyclothorax,,daptinus,,Sharp,,186239,,1
beetle,Mecdeb,BishopMuseum_2002,Mecyclothorax debilis,Mecyclothorax,,debilis,,Sharp,,186240,,1
beetle,Mecdis,BishopMuseum_2002,Mecyclothorax discedens,Mecyclothorax,,discedens,,Sharp,,186242,,1
beetle,Mecduc,BishopMuseum_2002,Mecyclothorax ducalis,Mecyclothorax,,ducalis,,Sharp,,186243,,1
beetle,Mecfil,BishopMuseum_2002,Mecyclothorax filipes,Mecyclothorax,,filipes,,Sharp,,186245,,1
beetle,Mecgra,BishopMuseum_2002,Mecyclothorax gracilis,Mecyclothorax,,gracilis,,Sharp,,186247,,1
beetle,Mechal,BishopMuseum_2002,Mecyclothorax haleakalae,Mecyclothorax,,haleakalae,,Sharp,,,,1
beetle,Mecins,BishopMuseum_2002,Mecyclothorax insolitus,Mecyclothorax,,insolitus,,Sharp,,186251,,1
beetle,Mecint1,BishopMuseum_2002,Mecyclothorax interruptus integer,Mecyclothorax,,interruptus,integer,Sharp,,186254,,1
beetle,Mecint2,BishopMuseum_2002,Mecyclothorax interruptus interruptus,Mecyclothorax,,interruptus,interruptus,Sharp,,186253,,1
beetle,Mecite,BishopMuseum_2002,Mecyclothorax iteratus,Mecyclothorax,,iteratus,,Sharp,,186256,,1
beetle,Meckon,BishopMuseum_2002,Mecyclothorax konanus,Mecyclothorax,,konanus,,Sharp,,186258,,1
beetle,Meclon,BishopMuseum_2002,Mecyclothorax longulus,Mecyclothorax,,longulus,,Sharp,,186261,,1
beetle,Mecmac,BishopMuseum_2002,Mecyclothorax macrops,Mecyclothorax,,macrops,,Sharp,,186262,,1
beetle,Mecmic2,BishopMuseum_2002,Mecyclothorax microps,Mecyclothorax,,microps,,Sharp,,186264,,1
beetle,Mecmol1,BishopMuseum_2002,Mecyclothorax molokaiae,Mecyclothorax,,molokaiae,,Sharp,,186266,,1
beetle,Mecmol2,BishopMuseum_2002,Mecyclothorax molops,Mecyclothorax,,molops,,Sharp,,186267,,1
beetle,Mecmun1,BishopMuseum_2002,Mecyclothorax mundanus,Mecyclothorax,,mundanus,,Sharp,,186270,,1
beetle,Mecobs2,BishopMuseum_2002,Mecyclothorax obscuricornis,Mecyclothorax,,obscuricornis,,Sharp,,186275,,1
beetle,Mecocc,BishopMuseum_2002,Mecyclothorax occultus,Mecyclothorax,,occultus,,Sharp,,186276,,1
beetle,Mecocu,BishopMuseum_2002,Mecyclothorax oculatus,Mecyclothorax,,oculatus,,Sharp,,186277,,1
beetle,Mecovi,BishopMuseum_2002,Mecyclothorax ovipennis,Mecyclothorax,,ovipennis,,Sharp,,186278,,1
beetle,Mecpal,BishopMuseum_2002,Mecyclothorax palustris,Mecyclothorax,,palustris,,Sharp,,186279,,1
beetle,Mecper2,BishopMuseum_2002,Mecyclothorax perkinsi,Mecyclothorax,,perkinsi,,Sharp,,186284,,1
beetle,Mecper3,BishopMuseum_2002,Mecyclothorax perkinsianus,Mecyclothorax,,perkinsianus,,Sharp,,186285,,1
beetle,Mecper5,BishopMuseum_2002,Mecyclothorax perstriatus,Mecyclothorax,,perstriatus,,Sharp,,186287,,1
beetle,Mecpla,BishopMuseum_2002,Mecyclothorax platysminus,Mecyclothorax,,platysminus,,Sharp,,,,1
beetle,Mecpus,BishopMuseum_2002,Mecyclothorax pusillus,Mecyclothorax,,pusillus,,Sharp,,186290,,1
beetle,Mecrot,BishopMuseum_2002,Mecyclothorax rotundicollis,Mecyclothorax,,rotundicollis,,Sharp,,186293,,1
beetle,Mecrus,BishopMuseum_2002,Mecyclothorax rusticus,Mecyclothorax,,rusticus,,Sharp,,186294,,1
beetle,Mecsob,BishopMuseum_2002,Mecyclothorax sobrinus,Mecyclothorax,,sobrinus,,Sharp,,186298,,1
beetle,Mecsub1,BishopMuseum_2002,Mecyclothorax subconstrictus,Mecyclothorax,,subconstrictus,,Sharp,,186299,,1
beetle,Mecter,BishopMuseum_2002,Mecyclothorax terminalis,Mecyclothorax,,terminalis,,Sharp,,186302,,1
beetle,Mecvar,BishopMuseum_2002,Mecyclothorax variipes,Mecyclothorax,,variipes,,Sharp,,,,1
beetle,Mesaba,BishopMuseum_2002,Mesothriscus abax,Mesothriscus,,abax,,Sharp,,186308,,1
beetle,Mesalt,BishopMuseum_2002,Mesothriscus alternans,Mesothriscus,,alternans,,Sharp,,186309,,1
beetle,Mescol,BishopMuseum_2002,Mesothriscus collaris,Mesothriscus,,collaris,,Sharp,,186310,,1
beetle,Meshaw,BishopMuseum_2002,Mesothriscus hawaiiensis,Mesothriscus,,hawaiiensis,,Sharp,,186311,,1
beetle,Meskau,BishopMuseum_2002,Mesothriscus kauaiensis,Mesothriscus,,kauaiensis,,Sharp,,186312,,1
beetle,Meslan,BishopMuseum_2002,Mesothriscus lanaiensis,Mesothriscus,,lanaiensis,,Sharp,,186313,,1
beetle,Mesmic,BishopMuseum_2002,Mesothriscus microps,Mesothriscus,,microps,,Sharp,,186314,,1
beetle,Mesopa,BishopMuseum_2002,Mesothriscus opacus,Mesothriscus,,opacus,,Sharp,,186316,,1
beetle,Mesopt,BishopMuseum_2002,Mesothriscus optimus,Mesothriscus,,optimus,,Sharp,,186317,,1
beetle,Mespro,BishopMuseum_2002,Mesothriscus prognathus,Mesothriscus,,prognathus,,Sharp,,186318,,1
beetle,Mestri1,BishopMuseum_2002,Mesothriscus tricolor,Mesothriscus,,tricolor,,Sharp,,186319,,1
beetle,Mestru,BishopMuseum_2002,Mesothriscus truncatus,Mesothriscus,,truncatus,,Sharp,,186320,,1
beetle,Mesvag,BishopMuseum_2002,Mesothriscus vagans,Mesothriscus,,vagans,,Sharp,,186321,,1
beetle,Metaeq,BishopMuseum_2002,Metromenus aequalis,Metromenus,,aequalis,,Sharp,,186323,,1
beetle,Metang,BishopMuseum_2002,Metromenus angustifrons,Metromenus,,angustifrons,,Sharp,,186324,,1
beetle,Metcal1,BishopMuseum_2002,Metromenus calathoides,Metromenus,,calathoides,,Sharp,,186327,,1
beetle,Metcin,BishopMuseum_2002,Metromenus cinctus,Metromenus,,cinctus,,Sharp,,186329,,1
beetle,Metfra2,BishopMuseum_2002,Metromenus fraudator,Metromenus,,fraudator,,Sharp,,186334,,1
beetle,Metlat,BishopMuseum_2002,Metromenus latifrons,Metromenus,,latifrons,,Sharp,,186337,,1
beetle,Metlen,BishopMuseum_2002,Metromenus lentus,Metromenus,,lentus,,Sharp,,186338,,1
beetle,Metlim,BishopMuseum_2002,Metromenus limbatus,Metromenus,,limbatus,,Sharp,,186339,,1
beetle,Metmoe,BishopMuseum_2002,Metromenus moerens,Metromenus,,moerens,,Sharp,,186341,,1
beetle,Metpav,BishopMuseum_2002,Metromenus pavidus,Metromenus,,pavidus,,Sharp,,186345,,1
beetle,Metper,BishopMuseum_2002,Metromenus perpolitus,Metromenus,,perpolitus,,Sharp,,186346,,1
beetle,Metsph,BishopMuseum_2002,Metromenus sphodriformis,Metromenus,,sphodriformis,,Sharp,,186349,,1
beetle,Metvel,BishopMuseum_2002,Metromenus velox,Metromenus,,velox,,Sharp,,186350,,1
beetle,Mystib,BishopMuseum_2002,Mysticomenus tibialis,Mysticomenus,,tibialis,,Sharp,,186353,,1
beetle,Placal,BishopMuseum_2002,Platynus calathiformis,Platynus,,calathiformis,,Sharp,,186112,,1
beetle,Pselen,BishopMuseum_2002,Pseudobroscus lentus,Pseudobroscus,,lentus,,Sharp,,186357,,1
beetle,Tefzan2,BishopMuseum_2002,Tefflus zanzibaricus alluaudi,Tefflus,,zanzibaricus,alluaudi,Sternberg,,186368,,1
beetle,Stequi,BishopMuseum_2002,Stenolophus quinquepustulatus,Stenolophus,,quinquepustulatus,,Wiedemann,,186113,,1
beetle,Aepopa,BishopMuseum_2002,Aephnidius opaculus,Aephnidius,,opaculus,,Zimmermann,,186115,,1
beetle,Brocep,Lorenz_2005,Broscus cephalotes,Broscus,,cephalotes,,Linnaeus,1758,,,1
beetle,Calmel,Lorenz_2005,Calathus melanocephalus melanocephalus,Calathus,Neocalathus,melanocephalus,melanocephalus,Linnaeus,1758,,,1
beetle,Calsyc,Lorenz_2005,Calosoma sycophanta,Calosoma,Calosoma,sycophanta,,Linnaeus,1758,109380,,1
beetle,Cargra1,Lorenz_2005,Carabus granulatus,Carabus,Carabus,granulatus,,Linnaeus,1758,109367,,1
beetle,Cargra2,Lorenz_2005,Carabus granulatus granulatus,Carabus,Carabus,granulatus,granulatus,Linnaeus,1758,,,1
beetle,Clifos,Lorenz_2005,Clivina fossor fossor,Clivina,Clivina,fossor,fossor,Linnaeus,1758,,,1
beetle,Cymvap,Lorenz_2005,Cymindis vaporariorum,Cymindis,Tarulus,vaporariorum,,Linnaeus,1758,,,1
beetle,Leifer1,Lorenz_2005,Leistus ferrugineus,Leistus,Leistus,ferrugineus,,Linnaeus,1758,,,1
beetle,Notaqu,Lorenz_2005,Notiophilus aquaticus,Notiophilus,,aquaticus,,Linnaeus,1758,109535,,1
beetle,Acumer,Lorenz_2005,Acupalpus meridianus,Acupalpus,Acupalpus,meridianus,,Linnaeus,1761,111107,,1
beetle,Asafla,Lorenz_2005,Asaphidion flavipes,Asaphidion,,flavipes,,Linnaeus,1761,109785,,1
beetle,Caraur,Lorenz_2005,Carabus auratus auratus,Carabus,Tachypus,auratus,auratus,Linnaeus,1761,,,1
beetle,Carnem,Lorenz_2005,Carabus nemoralis,Carabus,Archicarabus,nemoralis,,O.F. Muller,1764,109370,,1
beetle,Cospen,Lorenz_2005,Cosnania pensylvanica,Cosnania,,pensylvanica,,Linnaeus,1767,,,1
beetle,Tetcar,Lorenz_2005,Tetracha carolina,Tetracha,,carolina,,Linnaeus,1767,697773,,1
beetle,Tetvir,Lorenz_2005,Tetracha virginica,Tetracha,,virginica,,Linnaeus,1767,697774,,1
beetle,Galbic,Lorenz_2005,Galerita bicolor,Galerita,Progaleritina,bicolor,,Drury,1773,111751,,1
beetle,Amaaen1,Lorenz_2005,Amara aenea,Amara,Amara,aenea,,DeGeer,1774,110907,,1
beetle,Harpen,Lorenz_2005,Harpalus pensylvanicus,Harpalus,Pseudoophonus,pensylvanicus,,DeGeer,1774,111208,,1
beetle,Harruf,Lorenz_2005,Harpalus rufipes,Harpalus,Pseudoophonus,rufipes,,DeGeer,1774,111206,,1
beetle,Serqua,Lorenz_2005,Sericoda quadripunctata,Sericoda,,quadripunctata,,DeGeer,1774,110240,,1
beetle,Calcal2,Lorenz_2005,Callisthenes calidus,Callisthenes,Chrysostigma,calidus,,Fabricius,1775,,,1
beetle,Calscr,Lorenz_2005,Calosoma scrutator,Calosoma,Calosoma,scrutator,,Fabricius,1775,109383,,1
beetle,Cicsex,Lorenz_2005,Cicindela sexguttata,Cicindela,Cicindela,sexguttata,,Fabricius,1775,109232,,1
beetle,Cyluni,Lorenz_2005,Cylindera unipunctata,Cylindera,Cylindera,unipunctata,,Fabricius,1775,,,1
beetle,Ellmar1,Lorenz_2005,Ellipsoptera marginata,Ellipsoptera,,marginata,,Fabricius,1775,,,1
beetle,Harcal,Lorenz_2005,Harpalus caliginosus,Harpalus,Pseudoophonus,caliginosus,,Fabricius,1775,111218,,1
beetle,Plopal,Lorenz_2005,Plochionus pallens,Plochionus,Plochionus,pallens,,Fabricius,1775,111621,,1
beetle,Scasub3,Lorenz_2005,Scarites subterraneus,Scarites,Scarites,subterraneus,,Fabricius,1775,109608,,1
beetle,Stecom,Lorenz_2005,Stenolophus comma,Stenolophus,Agonoderus,comma,,Fabricius,1775,111076,,1
beetle,Stelin,Lorenz_2005,Stenolophus lineola,Stenolophus,Agonoderus,lineola,,Fabricius,1775,111075,,1
beetle,Amaful,Lorenz_2005,Amara fulva,Amara,Bradytus,fulva,,O.F. Muller,1776,110866,,1
beetle,Lebvit,Lorenz_2005,Lebia vittata,Lebia,Lebia,vittata,,Fabricius,1777,111664,,1
beetle,Calfus,Lorenz_2005,Calathus fuscipes fuscipes,Calathus,Calathus,fuscipes,fuscipes,Goeze,1777,,,1
beetle,Notbig,Lorenz_2005,Notiophilus biguttatus,Notiophilus,,biguttatus,,Fabricius,1779,109544,,1
beetle,Brafum,Lorenz_2005,Brachinus fumans,Brachinus,Neobrachinus,fumans,,Fabricius,1781,111837,,1
beetle,Haraff,Lorenz_2005,Harpalus affinis,Harpalus,Harpalus,affinis,,Schrank,1781,111222,,1
beetle,Trequa,Lorenz_2005,Trechus quadristriatus,Trechus,Trechus,quadristriatus,,Schrank,1781,,,1
beetle,Abapar,Lorenz_2005,Abax parallelepipedus parallelepipedus,Abax,Abax,parallelepipedus,parallelepipedus,Piller and Mitterpacher,1783,,,1
beetle,Agomue,Lorenz_2005,Agonum muelleri,Agonum,Agonum,muelleri,,Herbst,1784,110314,,1
beetle,Bemlam,Lorenz_2005,Bembidion lampros,Bembidion,Metallina,lampros,,Herbst,1784,109819,,1
beetle,Clicol,Lorenz_2005,Clivina collaris,Clivina,Clivina,collaris,,Herbst,1784,109634,,1
beetle,Dysglo1,Lorenz_2005,Dyschirius globosus,Dyschirius,Eudyschirius,globosus,,Herbst,1784,,,1
beetle,Laeter,Lorenz_2005,Laemostenus terricola,Laemostenus,Pristonychus,terricola,,Herbst,1784,,,1
beetle,Agopal1,Lorenz_2005,Agonum pallipes,Agonum,Olisares,pallipes,,Fabricius,1787,110322,,1
beetle,Anibin,Lorenz_2005,Anisodactylus binotatus,Anisodactylus,Anisodactylus,binotatus,,Fabricius,1787,111153,,1
beetle,Cartae2,Lorenz_2005,Carabus taedatus taedatus,Carabus,Oreocarabus,taedatus,taedatus,Fabricius,1787,,,1
beetle,Pasdep,Lorenz_2005,Pasimachus depressus,Pasimachus,Pasimachus,depressus,,Fabricius,1787,109594,,1
beetle,Pasmar,Lorenz_2005,Pasimachus marginatus,Pasimachus,Pasimachus,marginatus,,Fabricius,1787,109593,,1
beetle,Cicpun1,Lorenz_2005,Cicindela punctulata,Cicindela,Cicindelidia,punctulata,,Olivier,1790,697729,,1
beetle,Cicpun2,Lorenz_2005,Cicindela punctulata punctulata,Cicindela,Cicindelidia,punctulata,punctulata,Olivier,1790,697884,,1
beetle,Amaalp,Lorenz_2005,Amara alpina,Amara,Curtonotus,alpina,,Paykull,1790,110857,,1
beetle,Amaapr,Lorenz_2005,Amara apricaria,Amara,Bradytus,apricaria,,Paykull,1790,110868,,1
beetle,Pelbor,Lorenz_2005,Pelophila borealis,Pelophila,,borealis,,Paykull,1790,109486,,1
beetle,Licsil,Lorenz_2005,Licinus silphoides,Licinus,,silphoides,,Rossi,1790,111419,,1
beetle,Amaova,Lorenz_2005,Amara ovata,Amara,Amara,ovata,,Fabricius,1792,,,1
beetle,Bledis,Lorenz_2005,Blemus discus discus,Blemus,,discus,discus,Fabricius,1792,,,1
beetle,Galjan,Lorenz_2005,Galerita janus,Galerita,Progaleritina,janus,,Fabricius,1792,111744,,1
beetle,Nebbre,Lorenz_2005,Nebria brevicollis,Nebria,Nebria,brevicollis,,Fabricius,1792,109509,,1
beetle,Ophruf,Lorenz_2005,Ophonus rufibarbis,Ophonus,Metophonus,rufibarbis,,Fabricius,1792,,,1
beetle,Trerub,Lorenz_2005,Trechus rubens,Trechus,Trechus,rubens,,Fabricius,1792,109311,,1
beetle,Drofen,Lorenz_2005,Dromius fenestratus,Dromius,Dromius,fenestratus,,Fabricius,1794,,,1
beetle,Stopum,Lorenz_2005,Stomis pumicatus pumicatus,Stomis,Stomis,pumicatus,pumicatus,Panzer,1795,,,1
beetle,Paralb,Lorenz_2005,Paranchus albipes,Paranchus,,albipes,,Fabricius,1796,,,1
beetle,Amaaul,Lorenz_2005,Amara aulica,Amara,Curtonotus,aulica,,Panzer,1796,110848,,1
beetle,Amaeur,Lorenz_2005,Amara eurynota,Amara,Amara,eurynota,,Panzer,1796,,,1
beetle,Ptestr,Lorenz_2005,Pterostichus strenuus,Pterostichus,Phonias,strenuus,,Panzer,1796,110536,,1
beetle,Amacom,Lorenz_2005,Amara communis,Amara,Amara,communis,,Panzer,1797,,,1
beetle,Amator,Lorenz_2005,Amara torrida,Amara,Curtonotus,torrida,,Panzer,1797,110856,,1
beetle,Agooct,Lorenz_2005,Agonum octopunctatum,Agonum,Olisares,octopunctatum,,Fabricius,1798,110319,,1
beetle,Anisan,Lorenz_2005,Anisodactylus sanctaecrucis,Anisodactylus,Anadaptus,sanctaecrucis,,Fabricius,1798,111175,,1
beetle,Lebbiv,Lorenz_2005,Lebia bivittata,Lebia,Lebia,bivittata,,Fabricius,1798,111668,,1
beetle,Selpal,Lorenz_2005,Selenophorus palliatus,Selenophorus,Selenophorus,palliatus,,Fabricius,1798,111330,,1
beetle,Carcan,Lorenz_2005,Carabus cancellatus,Carabus,Tachypus,cancellatus,,Illiger,1798,,,1
beetle,Ptemel,Lorenz_2005,Pterostichus melanarius melanarius,Pterostichus,Morphnosoma,melanarius,melanarius,Illiger,1798,,,1
beetle,Misarc,Lorenz_2005,Miscodera arctica,Miscodera,,arctica,,Paykull,1798,109578,,1
beetle,Cicabd,Lorenz_2005,Cicindela abdominalis,Cicindela,Cicindelidia,abdominalis,,Fabricius,1801,697667,,1
beetle,Clibip,Lorenz_2005,Clivina bipustulata,Clivina,Paraclivina,bipustulata,,Fabricius,1801,109625,,1
beetle,Lepdor,Lorenz_2005,Leptotrachelus dorsalis,Leptotrachelus,,dorsalis,,Fabricius,1801,111518,,1
beetle,Omolab,Lorenz_2005,Omophron labiatum,Omophron,,labiatum,,Fabricius,1801,109246,,1
beetle,Carvin,Lorenz_2005,Carabus vinctus,Carabus,Carabus,vinctus,,Weber,1801,109365,,1
beetle,Bemnig3,Lorenz_2005,Bembidion nigropiceum,Bembidion,Lymnaeum,nigropiceum,,Marsham,1802,,,1
beetle,Bemsem3,Lorenz_2005,Bembidion semipunctatum,Bembidion,Notaphus,semipunctatum,,Donovan,1806,109945,,1
beetle,Cictra6,Lorenz_2005,Cicindela tranquebarica tranquebarica,Cicindela,Cicindela,tranquebarica,tranquebarica,Herbst,1806,697923,,1
beetle,Notaen,Lorenz_2005,Notiophilus aeneus,Notiophilus,,aeneus,,Herbst,1806,109533,,1
beetle,Mormon,Lorenz_2005,Morion monilicornis,Morion,,monilicornis,,Latreille,1806,109585,,1
beetle,Amaque,Lorenz_2005,Amara quenseli quenseli,Amara,Paracelia,quenseli,quenseli,Schonherr,1806,,,1
beetle,Agocon,Lorenz_2005,Agonum consimile,Agonum,Europhilus,consimile,,Gyllenhal,1810,110265,,1
beetle,Amabif,Lorenz_2005,Amara bifrons,Amara,Celia,bifrons,,Gyllenhal,1810,110882,,1
beetle,Amabru,Lorenz_2005,Amara brunnea,Amara,Celia,brunnea,,Gyllenhal,1810,110885,,1
beetle,Elalap,Lorenz_2005,Elaphrus lapponicus,Elaphrus,Arctelaphrus,lapponicus,,Gyllenhal,1810,109562,,1
beetle,Cradub,Lorenz_2005,Cratacanthus dubius,Cratacanthus,,dubius,,Palisot de Beauvois,1811,111197,,1
beetle,Passub1,Lorenz_2005,Pasimachus sublaevis,Pasimachus,Pasimachus,sublaevis,,Palisot de Beauvois,1811,109590,,1
beetle,Carvie,Lorenz_2005,Carabus vietinghoffii,Carabus,Megodontus,vietinghoffii,,Adams,1812,,,1
beetle,Amaerr,Lorenz_2005,Amara erratica,Amara,Celia,erratica,,Duftschmid,1812,110893,,1
beetle,Amafam,Lorenz_2005,Amara familiaris,Amara,Amara,familiaris,,Duftschmid,1812,110906,,1
beetle,Harrub,Lorenz_2005,Harpalus rubripes,Harpalus,Harpalus,rubripes,,Duftschmid,1812,,,1
beetle,Notpal,Lorenz_2005,Notiophilus palustris,Notiophilus,,palustris,,Duftschmid,1812,,,1
beetle,Dicelo,Lorenz_2005,Dicaelus elongatus,Dicaelus,Paradicaelus,elongatus,,Bonelli,1813,111406,,1
beetle,Dictet,Lorenz_2005,Dicaelus teter,Dicaelus,Paradicaelus,teter,,Bonelli,1813,111409,,1
beetle,Serbog,Lorenz_2005,Sericoda bogemannii,Sericoda,,bogemannii,,Gyllenhal,1813,,,1
beetle,Cicdec,Lorenz_2005,Cicindela decemnotata,Cicindela,Cicindela,decemnotata,,Say,1817,697683,,1
beetle,Cicfor,Lorenz_2005,Cicindela formosa,Cicindela,Cicindela,formosa,,Say,1817,697689,,1
beetle,Habdor1,Lorenz_2005,Habroscelimorpha dorsalis dorsalis,Habroscelimorpha,,dorsalis,dorsalis,Say,1817,,,1
beetle,Harfus,Lorenz_2005,Harpalus fuscipalpis,Harpalus,Harpalus,fuscipalpis,,Sturm,1818,,,1
beetle,Carcha,Lorenz_2005,Carabus chamissonis,Carabus,Diocarabus,chamissonis,,Fischer von Waldheim,1820,109364,,1
beetle,Carmae,Lorenz_2005,Carabus maeander maeander,Carabus,Homoeocarabus,maeander,maeander,Fischer von Waldheim,1820,,,1
beetle,Nebgre,Lorenz_2005,Nebria gregaria,Nebria,Reductonebria,gregaria,,Fischer von Waldheim,1820,109489,,1
beetle,Nebmet,Lorenz_2005,Nebria metallica,Nebria,Catonebria,metallica,,Fischer von Waldheim,1820,109519,,1
beetle,Scamar1,Lorenz_2005,Scaphinotus marginatus,Scaphinotus,Brennus,marginatus,,Fischer von Waldheim,1820,109465,,1
beetle,Bemobt3,Lorenz_2005,Bembidion obtusum,Bembidion,Phyla,obtusum,,Audinet-Serville,1821,109821,,1
beetle,Brahar,Lorenz_2005,Bradycellus harpalinus,Bradycellus,Bradycellus,harpalinus,,Audinet-Serville,1821,110985,,1
beetle,Porbis,Lorenz_2005,Porotachys bisulcatus,Porotachys,,bisulcatus,,Nicolai,1822,109750,,1
beetle,Patfos,Lorenz_2005,Patrobus fossifrons,Patrobus,,fossifrons,,Eschscholtz,1823,110227,,1
beetle,Patfov,Lorenz_2005,Patrobus foveocollis,Patrobus,,foveocollis,,Eschscholtz,1823,110230,,1
beetle,Pteads,Lorenz_2005,Pterostichus adstrictus,Pterostichus,Bothriopterus,adstrictus,,Eschscholtz,1823,110510,,1
beetle,Ptepin,Lorenz_2005,Pterostichus pinguedineus,Pterostichus,Cryobius,pinguedineus,,Eschscholtz,1823,110558,,1
beetle,Pteven2,Lorenz_2005,Pterostichus ventricosus,Pterostichus,Cryobius,ventricosus,,Eschscholtz,1823,110561,,1
beetle,Scaang2,Lorenz_2005,Scaphinotus angusticollis,Scaphinotus,Stenocantharus,angusticollis,,Fischer von Waldheim,1823,109461,,1
beetle,Acupar,Lorenz_2005,Acupalpus partiarius,Acupalpus,Tachistodes,partiarius,,Say,1823,111115,,1
beetle,Agocup2,Lorenz_2005,Agonum cupripenne,Agonum,Olisares,cupripenne,,Say,1823,110272,,1
beetle,Agodec2,Lorenz_2005,Agonum decorum,Agonum,Olisares,decorum,,Say,1823,110277,,1
beetle,Agoerr,Lorenz_2005,Agonum errans,Agonum,Olisares,errans,,Say,1823,110280,,1
beetle,Agoext1,Lorenz_2005,Agonum extensicolle,Agonum,Olisares,extensicolle,,Say,1823,110283,,1
beetle,Agonut,Lorenz_2005,Agonum nutans,Agonum,Olisares,nutans,,Say,1823,110318,,1
beetle,Agopla,Lorenz_2005,Agonum placidum,Agonum,Agonum,placidum,,Say,1823,110330,,1
beetle,Agopun,Lorenz_2005,Agonum punctiforme,Agonum,Olisares,punctiforme,,Say,1823,110335,,1
beetle,Amaang1,Lorenz_2005,Amara angustata,Amara,Zezea,angustata,,Say,1823,110912,,1
beetle,Amaavi,Lorenz_2005,Amara avida,Amara,Bradytus,avida,,Say,1823,110873,,1
beetle,Amabas,Lorenz_2005,Amara basillaris,Amara,Amara,basillaris,,Say,1823,110911,,1
beetle,Amaimp,Lorenz_2005,Amara impuncticollis,Amara,Amara,impuncticollis,,Say,1823,110903,,1
beetle,Amamus,Lorenz_2005,Amara musculis,Amara,Celia,musculis,,Say,1823,110887,,1
beetle,Amaobe,Lorenz_2005,Amara obesa,Amara,Percosia,obesa,,Say,1823,110874,,1
beetle,Ambcyl,Lorenz_2005,Amblycheila cylindriformis,Amblycheila,,cylindriformis,,Say,1823,697663,,1
beetle,Ambiri,Lorenz_2005,Amblygnathus iripennis,Amblygnathus,,iripennis,,Say,1823,,,1
beetle,Ampint,Lorenz_2005,Amphasia interstitialis,Amphasia,Amphasia,interstitialis,,Say,1823,111188,,1
beetle,Aniagr,Lorenz_2005,Anisodactylus agricola,Anisodactylus,Anisodactylus,agricola,,Say,1823,111160,,1
beetle,Anicae,Lorenz_2005,Anisodactylus caenus,Anisodactylus,Aplocentrus,caenus,,Say,1823,111183,,1
beetle,Anicar,Lorenz_2005,Anisodactylus carbonarius,Anisodactylus,Anisodactylus,carbonarius,,Say,1823,111161,,1
