"","taxon_id","spp_id","source_id","scientific_name","genus","subgenus","species","subspecies","authority_name","authority_year","itis_number","common_name"
"395","herps","des_bri","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus brimleyorum","Desmognathus",NA,"brimleyorum",NA,"Stejneger",1895,NA,"Ouachita Dusky Salamander"
"396","herps","des_car","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus carolinensis","Desmognathus",NA,"carolinensis",NA,"Dunn",1916,NA,"Carolina Mountain Dusky Salamander"
"397","herps","des_con","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus conanti","Desmognathus",NA,"conanti",NA,"Rossman",1958,NA,"Spotted Dusky Salamander"
"398","herps","des_fol","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus folkertsi","Desmognathus",NA,"folkertsi",NA,"Camp; Tilley; Austin and Marshall",2002,NA,"Dwarf Black-"
"399","herps","des_fus","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus fuscus","Desmognathus",NA,"fuscus",NA,"Rafinesque",1820,NA,"Northern Dusky Salamander"
"400","herps","des_fus3",NA,"Desmognathus fuscus complex","Desmognathus",NA,"fuscus complex",NA,NA,NA,NA,NA
"401","herps","des_imi","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus imitator","Desmognathus",NA,"imitator",NA,"Dunn",1927,NA,"Imitator Salamander"
"402","herps","des_mar","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus marmoratus","Desmognathus",NA,"marmoratus",NA,"Moore",1899,NA,"Shovel-nosed Salamander"
"403","herps","des_mon","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus monticola","Desmognathus",NA,"monticola",NA,"Dunn",1916,NA,"Seal Salamander"
"404","herps","des_och","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus ochrophaeus","Desmognathus",NA,"ochrophaeus",NA,"Cope",1859,NA,"Allegheny Mountain Dusky Salamander"
"405","herps","des_och3",NA,"Desmognathus ochrophaeus complex","Desmognathus",NA,"ochrophaeus complex",NA,NA,NA,NA,NA
"406","herps","des_oco","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus ocoee","Desmognathus",NA,"ocoee",NA,"Nicholls",1949,NA,"Ocoee Salamander"
"407","herps","des_ore","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus orestes","Desmognathus",NA,"orestes",NA,"Tilley and Mahoney",1996,NA,"Blue Ridge Dusky Salamander"
"408","herps","des_qua","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus quadramaculatus","Desmognathus",NA,"quadramaculatus",NA,"Holbrook",1840,NA,"Black-bellied Salamander"
"409","herps","des_san","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus santeetlah","Desmognathus",NA,"santeetlah",NA,"Tilley",1981,NA,"Santeetlah Dusky Salamander"
"410","herps","des_sp.",NA,"Desmognathus sp.","Desmognathus",NA,"sp.",NA,NA,NA,NA,NA
"411","herps","des_wel","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus welteri","Desmognathus",NA,"welteri",NA,"Barbour",1950,NA,"Black Mountain Salamander"
"412","herps","des_wri","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Desmognathus wrighti","Desmognathus",NA,"wrighti",NA,"King",1936,NA,"Pygmy Salamander"
"413","herps","dia_pun","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus","Diadophis",NA,"punctatus",NA,"Linnaeus",1766,NA,"Ring-necked Snake"
"414","herps","dia_pun2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus acricus","Diadophis",NA,"punctatus","acricus","Paulson",1968,NA,"Key Ring-necked Snake"
"415","herps","dia_pun3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus amabilis","Diadophis",NA,"punctatus","amabilis","Baird and Girard",1853,NA,"Pacific Ring-necked Snake"
"416","herps","dia_pun4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus arnyi","Diadophis",NA,"punctatus","arnyi","Kennicott",1859,NA,"Prairie Ring-necked Snake"
"417","herps","dia_pun5","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus edwardsii","Diadophis",NA,"punctatus","edwardsii","Merrem",1820,NA,"Northern Ring-necked Snake"
"418","herps","dia_pun6","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus modestus","Diadophis",NA,"punctatus","modestus","Bocourt",1886,NA,"San Bernardino Ring-necked Snake"
"419","herps","dia_pun7","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus occidentalis","Diadophis",NA,"punctatus","occidentalis","Blanchard",1923,NA,"Northwestern Ring-necked Snake"
"420","herps","dia_pun8","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus pulchellus","Diadophis",NA,"punctatus","pulchellus","Baird and Girard",1853,NA,"Coral-bellied Ring-necked Snake"
"421","herps","dia_pun9","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus punctatus","Diadophis",NA,"punctatus","punctatus","Linnaeus",1766,NA,"Southern Ring-necked Snake"
"422","herps","dia_pun10","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus regalis","Diadophis",NA,"punctatus","regalis","Baird and Girard",1853,NA,"Regal Ring-necked Snake"
"423","herps","dia_pun11","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus similis","Diadophis",NA,"punctatus","similis","Blanchard",1923,NA,"San Diego Ring-necked Snake"
"424","herps","dia_pun12","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus stictogenys","Diadophis",NA,"punctatus","stictogenys","Cope",1860,NA,"Mississippi Ring-necked Snake"
"425","herps","dia_pun14",NA,"Diadophis punctatus unknown","Diadophis",NA,"punctatus","unknown",NA,NA,NA,NA
"426","herps","dia_pun13","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Diadophis punctatus vandenburgii","Diadophis",NA,"punctatus","vandenburgii","Blanchard",1923,NA,"Monterey Ring-necked Snake"
"427","herps","dic_ate","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Dicamptodon aterrimus","Dicamptodon",NA,"aterrimus",NA,"Cope",1868,NA,"Idaho Giant Salamander"
"428","herps","dic_cop","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Dicamptodon copei","Dicamptodon",NA,"copei",NA,"Nussbaum",1970,NA,"Cope's Giant Salamander"
"429","herps","dic_ens","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Dicamptodon ensatus","Dicamptodon",NA,"ensatus",NA,"Eschscholtz",1833,NA,"California Giant Salamander"
"430","herps","dic_ten","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Dicamptodon tenebrosus","Dicamptodon",NA,"tenebrosus",NA,"Baird and Girard",1852,NA,"Coastal Giant Salamander"
"431","herps","dip_ple","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Diploglossus pleei","Diploglossus",NA,"pleei",NA,"Dumeril and Bibron",1839,"Puerto Rican Galliwasp",NA
"432","herps","dip_dor","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Dipsosaurus dorsalis","Dipsosaurus",NA,"dorsalis",NA,"Baird and Girard",1852,NA,"Desert Iguana"
"433","herps","dip_dor2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Dipsosaurus dorsalis dorsalis","Dipsosaurus",NA,"dorsalis","dorsalis","Baird and Girard",1852,NA,"Northern Desert Iguana"
"434","herps","dry_cor",NA,"Drymarchon corais couperi","Drymarchon",NA,"corais","couperi",NA,NA,NA,"Eastern Indigo Snake"
"435","herps","dry_cou","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Drymarchon couperi","Drymarchon",NA,"couperi",NA,"Holbrook",1842,NA,"Eastern Indigo Snake"
"436","herps","dry_mel","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Drymarchon melanurus","Drymarchon",NA,"melanurus",NA,"Dumeril; Bibron and Dumeril",1854,NA,"Central American"
"437","herps","dry_mel2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Drymarchon melanurus erebennus","Drymarchon",NA,"melanurus","erebennus","Cope",1860,NA,"Texas Indigo Snake"
"438","herps","dry_mar2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Drymobius margaritiferus","Drymobius",NA,"margaritiferus",NA,"Schlegel",1837,NA,"Speckled Racer"
"439","herps","dry_mar3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Drymobius margaritiferus margaritiferus","Drymobius",NA,"margaritiferus","margaritiferus","Schlegel",1837,NA,"Northern Speckled Racer"
"440","herps","ela_emo",NA,"Elaphe emoryi","Elaphe",NA,"emoryi",NA,NA,NA,NA,"Great Plains ratsnake"
"441","herps","ela_gut2",NA,"Elaphe guttata","Elaphe",NA,"guttata",NA,NA,NA,NA,"Corn Snake"
"442","herps","ela_gut",NA,"Elaphe guttata guttata","Elaphe",NA,"guttata","guttata",NA,NA,NA,"Corn snake or red ratsnake"
"443","herps","ela_obs3",NA,"Elaphe obsoleta","Elaphe",NA,"obsoleta",NA,NA,NA,NA,"gray rat snake"
"444","herps","ela_obs",NA,"Elaphe obsoleta obsoleta","Elaphe",NA,"obsoleta","obsoleta",NA,NA,NA,"Black rat snake"
"445","herps","ela_obs4",NA,"Elaphe obsoleta quadrivittata","Elaphe",NA,"obsoleta","quadrivittata",NA,NA,NA,"Yellow Rat Snake"
"446","herps","ela_obs5",NA,"Elaphe obsoleta rossalleni","Elaphe",NA,"obsoleta","rossalleni",NA,NA,NA,"Everglades Rat Snake"
"447","herps","ela_obs2",NA,"Elaphe obsoleta unknown","Elaphe",NA,"obsoleta","unknown",NA,NA,NA,NA
"448","herps","ela_vul",NA,"Elaphe vulpina","Elaphe",NA,"vulpina",NA,NA,NA,NA,"Western Fox Snake"
"449","herps","ele_spi",NA,"Elephe spiloides","Elephe",NA,"spiloides",NA,NA,NA,NA,"Gray Rat Snake"
"450","herps","ele_ant","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Eleutherodactylus antillensis","Eleutherodactylus",NA,"antillensis",NA,"Reinhardt and Lutken",1863,"Red-eyed Coqui",NA
"451","herps","ele_bri","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Eleutherodactylus brittoni","Eleutherodactylus",NA,"brittoni",NA,"Schmidt",1920,"Grass Coqui",NA
"452","herps","ele_coc","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Eleutherodactylus cochranae","Eleutherodactylus",NA,"cochranae",NA,"Grant",1932,"Whistling Coqui",NA
"453","herps","ele_coo","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Eleutherodactylus cooki","Eleutherodactylus",NA,"cooki",NA,"Grant",1932,"Rock Coqui",NA
"454","herps","ele_coq","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Eleutherodactylus coqui","Eleutherodactylus",NA,"coqui",NA,"Thomas",1966,NA,"Coqui"
"455","herps","ele_cys","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Eleutherodactylus cystignathoides","Eleutherodactylus",NA,"cystignathoides",NA,"Cope",1877,NA,"Rio Grande Chirping Frog"
"456","herps","ele_cys2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Eleutherodactylus cystignathoides campi","Eleutherodactylus",NA,"cystignathoides","campi","Stejneger",1915,NA,"Rio Grande Chirping Frog"
"457","herps","ele_ene","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Eleutherodactylus eneidae [extinct?]","Eleutherodactylus",NA,"eneidae",NA,"Rivero",1959,"Eneida's Coqui",NA
"458","herps","ele_gry","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Eleutherodactylus gryllus","Eleutherodactylus",NA,"gryllus",NA,"Schmidt",1920,"Cricket Coqui",NA
"459","herps","ele_gut","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Eleutherodactylus guttilatus","Eleutherodactylus",NA,"guttilatus",NA,"Cope",1879,NA,"Spotted Chirping Frog"
"460","herps","ele_hed","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Eleutherodactylus hedricki","Eleutherodactylus",NA,"hedricki",NA,"Rivero",1963,"Treehole Coqui",NA
"461","herps","ele_jas","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Eleutherodactylus jasperi [extinct?]","Eleutherodactylus",NA,"jasperi",NA,"Drewry and Jones",1976,"Golden Coqui",NA
"462","herps","ele_jua","http://www.mendeley.com/c/5682617724/g/2058663/rios-lopez-2007-a-new-species-of-palustrine-eleutherodactylus-anura-leptodactylidae-from-puerto-rico/","Eleutherodactylus juanariveroi","Eleutherodactylus",NA,"juanariveroi",NA,"Rios-Lopez and Thomas",2007,"Plains Coqui",NA
