taxon_id,spp_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name,species_level_id
beetle,cicden2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela denverensis,Cicindela,Cicindela,denverensis,,Casey,1897,697685,,
beetle,cicpat2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela patruela patruela,Cicindela,Cicindela,patruela,patruela,Dejean,1825,697872,,
beetle,cicten1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela tenuicincta,Cicindela,Cicindela,tenuicincta,,Schaupp,1884,697742,,
beetle,ciclen1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela lengi jordai,Cicindela,Cicindela,lengi,jordai,Rotger,1974,697834,,
beetle,ciclen3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela lengi versuta,Cicindela,Cicindela,lengi,versuta,Casey,1913,697835,,
beetle,cicful3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela fulgida rumppi,Cicindela,Cicindela,fulgida,rumppi,Knudsen,1985,697808,,
beetle,cicnig1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela nigrior,Cicindela,Cicindela,nigrior,,Schaupp,1884,697712,,
beetle,ciclim1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela limbalis,Cicindela,Cicindela,limbalis,,Klug,1834,697703,,
beetle,cictra2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela tranquebarica diffracta,Cicindela,Cicindela,tranquebarica,diffracta,Casey,1909,697915,,
beetle,cictra3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela tranquebarica kirbyi,Cicindela,Cicindela,tranquebarica,kirbyi,LeConte,1866,697917,,
beetle,cictra4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela tranquebarica parallelonota,Cicindela,Cicindela,tranquebarica,parallelonota,Casey,1914,697920,,
beetle,cictra5,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela tranquebarica sierra,Cicindela,Cicindela,tranquebarica,sierra,Leng,1902,697922,,
beetle,cictra6,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela tranquebarica tranquebarica,Cicindela,Cicindela,tranquebarica,tranquebarica,Herbst,1806,697923,,
beetle,cictra8,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela tranquebarica viridissima,Cicindela,Cicindela,tranquebarica,viridissima,Fall,1910,697925,,
beetle,cicscu1,http://www.mendeley.com/research/a-field-guide-to-the-tiger-beetles-of-the-united-states-and-canada-1/,Cicindela scutellaris flavoviridis,Cicindela,Cicindela,scutellaris,flavoviridis,Vaurie,1950,697896,,
beetle,cicscu2,http://www.mendeley.com/research/a-field-guide-to-the-tiger-beetles-of-the-united-states-and-canada-1/,Cicindela scutellaris lecontei,Cicindela,Cicindela,scutellaris,lecontei,Haldeman,1853,697897,,
beetle,cicscu3,http://www.mendeley.com/research/a-field-guide-to-the-tiger-beetles-of-the-united-states-and-canada-1/,Cicindela scutellaris rugata,Cicindela,Cicindela,scutellaris,rugata,Vaurie,1950,697898,,
beetle,cicscu4,http://www.mendeley.com/research/a-field-guide-to-the-tiger-beetles-of-the-united-states-and-canada-1/,Cicindela scutellaris rugifrons,Cicindela,Cicindela,scutellaris,rugifrons,Dejean,1825,697899,,
beetle,cicscu5,http://www.mendeley.com/research/a-field-guide-to-the-tiger-beetles-of-the-united-states-and-canada-1/,Cicindela scutellaris scutellaris,Cicindela,Cicindela,scutellaris,scutellaris,Say,1823,697900,,
beetle,cicscu6,http://www.mendeley.com/research/a-field-guide-to-the-tiger-beetles-of-the-united-states-and-canada-1/,Cicindela scutellaris unicolor,Cicindela,Cicindela,scutellaris,unicolor,Dejean,1825,697901,,
beetle,cicscu7,http://www.mendeley.com/research/a-field-guide-to-the-tiger-beetles-of-the-united-states-and-canada-1/,Cicindela scutellaris yampae,Cicindela,Cicindela,scutellaris,yampae,Rumpp,1986,697902,,
beetle,cicabd,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela abdominalis,Cicindela,Cicindelidia,abdominalis,,Fabricius,1801,697667,,
beetle,ciccaz,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela cazieri,Cicindela,Cicindelidia,cazieri,,Vogt,1949,697675,,
beetle,cicfer,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela fera,Cicindela,Cicindelidia,fera,,Chevrolat,1834,697688,,
beetle,cichig,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela highlandensis,Cicindela,Cicindelidia,highlandensis,,Choate,1984,697696,,
beetle,cichor,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela hornii,Cicindela,Cicindelidia,hornii,,Schaupp,1884,697698,,
beetle,cicmar,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela marginipennis,Cicindela,Cicindelidia,marginipennis,,Dejean,1831,697708,,
beetle,cicpun,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela punctulata punctulata,Cicindela,Cicindelidia,punctulata,punctulata,Olivier,1790,697884,,
beetle,cicsca,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela scabrosa,Cicindela,Cicindelidia,scabrosa,,Schaupp,1884,697733,,
beetle,cicsed,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela sedecimpunctata sedecimpunctata,Cicindela,Cicindelidia,sedecimpunctata,sedecimpunctata,Klug,1834,,,
beetle,cicsom,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela sommeri,Cicindela,Cicindelidia,sommeri,,Mannerheim,1837,,,
beetle,cicruf1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela rufiventris heutzi,Cicindela,Cicindelidia,rufiventris,heutzi,Dejean,1831,,,
beetle,cicruf2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela rufiventris rufiventris,Cicindela,Cicindelidia,rufiventris,rufiventris,Dejean,1825,697895,,
beetle,cicten2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela tenuisignata,Cicindela,Cicindelidia,tenuisignata,,LeConte,1851,697743,,
beetle,cictri1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela trifasciata,Cicindela,Cicindelidia,trifasciata,,Fabricius,1781,697748,,
beetle,cliame,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina americana,Clivina,Clivina,americana,,Dejean,1831,109620,,
beetle,cliana,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina analis,Clivina,Clivina,analis,,Putzeys,1846,109619,,
beetle,clicol,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina collaris,Clivina,Clivina,collaris,,Herbst,1784,109634,,
beetle,clifos,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina fossor fossor,Clivina,Clivina,fossor,fossor,Linnaeus,1758,,,
beetle,cliimp,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina impressefrons,Clivina,Clivina,impressefrons,,LeConte,1844,,,
beetle,climor,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina morula,Clivina,Clivina,morula,,LeConte,1857,109621,,
beetle,climyo,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina myops,Clivina,Clivina,myops,,Bousquet,1997,,,
beetle,cliore,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina oregona,Clivina,Clivina,oregona,,Fall,1922,109632,,
beetle,clipal,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina pallida,Clivina,Clivina,pallida,,Say,1823,109616,,
beetle,clipla,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina planicollis,Clivina,Clivina,planicollis,,LeConte,1857,109612,,
beetle,clirub,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina rubicunda,Clivina,Clivina,rubicunda,,LeConte,1857,109615,,
beetle,cliruf,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina rufa,Clivina,Clivina,rufa,,LeConte,1857,109617,,
beetle,clipun1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina punctigera,Clivina,Clivina,punctigera,,LeConte,1857,109614,,
beetle,clipun2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Clivina punctulata,Clivina,Clivina,punctulata,,LeConte,1852,109613,,
beetle,copaer,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Coptodera aerata,Coptodera,Coptodera,aerata,,Dejean,1825,111591,,
beetle,copfes,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Coptodera festiva,Coptodera,Coptodera,festiva,,Dejean,1825,,,
beetle,copnit,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Coptodera nitidula,Coptodera,Coptodera,nitidula,,Buquet,1834,,,
beetle,coppic,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Coptodera picea,Coptodera,Coptodera,picea,,Dejean,1826,,,
beetle,pteaur,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus auriga,Pterostichus,Cryobius,auriga,,Ball,1962,110559,,
beetle,ptechi,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus chipewyan,Pterostichus,Cryobius,chipewyan,,Ball,1962,110547,,
beetle,pteemp,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus empetricola,Pterostichus,Cryobius,empetricola,,Dejean,1828,110564,,
beetle,pteger,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus gerstlensis,Pterostichus,Cryobius,gerstlensis,,Ball,1962,110543,,
beetle,ptehud,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus hudsonicus,Pterostichus,Cryobius,hudsonicus,,LeConte,1863,110546,,
beetle,ptekot,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus kotzebuei,Pterostichus,Cryobius,kotzebuei,,Ball,1962,110542,,
beetle,ptepar,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus parasimilis,Pterostichus,Cryobius,parasimilis,,Ball,1962,110549,,
beetle,ptepin,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus pinguedineus,Pterostichus,Cryobius,pinguedineus,,Eschscholtz,1823,110558,,
beetle,pterip,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus riparius,Pterostichus,Cryobius,riparius,,Dejean,1828,110560,,
beetle,ptesim,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus similis,Pterostichus,Cryobius,similis,,Mannerheim,1852,110548,,
beetle,ptesop,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus soperi,Pterostichus,Cryobius,soperi,,Ball,1966,110540,,
beetle,ptesur,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus surgens,Pterostichus,Cryobius,surgens,,LeConte,1878,110539,,
beetle,ptearc2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus arcticola,Pterostichus,Cryobius,arcticola,,Chaudoir,1868,110541,,
beetle,ptebar2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus barryorum,Pterostichus,Cryobius,barryorum,,Ball,1962,110545,,
beetle,ptebre1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus brevicornis brevicornis,Pterostichus,Cryobius,brevicornis,brevicornis,Kirby,1837,,,
beetle,pteman2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus mandibularoides,Pterostichus,Cryobius,mandibularoides,,Ball,1966,,,
beetle,ptetar1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus tareumiut,Pterostichus,Cryobius,tareumiut,,Ball,1962,110544,,
beetle,pteven2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus ventricosus,Pterostichus,Cryobius,ventricosus,,Eschscholtz,1823,110561,,
beetle,ptecar1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus caribou,Pterostichus,Cryobius,caribou,,Ball,1962,110562,,
beetle,amaalp,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara alpina,Amara,Curtonotus,alpina,,Paykull,1790,110857,,
beetle,amaaul,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara aulica,Amara,Curtonotus,aulica,,Panzer,1796,110848,,
beetle,amabla,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara blanchardi,Amara,Curtonotus,blanchardi,,Hayward,1908,110849,,
beetle,amabok,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara bokori,Amara,Curtonotus,bokori,,Csiki,1929,110858,,
beetle,amacar,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara carinata,Amara,Curtonotus,carinata,,LeConte,1848,110854,,
beetle,amadau,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara daurica,Amara,Curtonotus,daurica,,Motschulsky,1845,,,
beetle,amadep,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara deparca,Amara,Curtonotus,deparca,,Say,1830,,,
beetle,amahyp,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara hyperborea,Amara,Curtonotus,hyperborea,,Dejean,1831,110860,,
beetle,amajac,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara jacobina,Amara,Curtonotus,jacobina,,LeConte,1855,110851,,
beetle,amakur,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara kurnakowi,Amara,Curtonotus,kurnakowi,,Hieke,1994,,,
beetle,amalac,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara lacustris,Amara,Curtonotus,lacustris,,LeConte,1855,110855,,
beetle,amapen,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara pennsylvanica,Amara,Curtonotus,pennsylvanica,,Hayward,1908,110859,,
beetle,amapte,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara pterostichina,Amara,Curtonotus,pterostichina,,Hayward,1908,110916,,
beetle,amatho,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara thoracica,Amara,Curtonotus,thoracica,,Hayward,1908,110850,,
beetle,amator,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara torrida,Amara,Curtonotus,torrida,,Panzer,1797,110856,,
beetle,bempoc,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion poculare,Bembidion,Cyclolopha,poculare,,Bates,1884,,,
beetle,bemsph,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion sphaeroderum,Bembidion,Cyclolopha,sphaeroderum,,Bates,1882,,,
beetle,cycapp,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus approximatus,Cyclotrachelus,Cyclotrachelus,approximatus,,LeConte,1848,,,
beetle,cycbre,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus brevoorti,Cyclotrachelus,Cyclotrachelus,brevoorti,,LeConte,1848,,,
beetle,cycdej,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus dejeanellus,Cyclotrachelus,Cyclotrachelus,dejeanellus,,Csiki,1930,,,
beetle,cycfab,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus faber,Cyclotrachelus,Cyclotrachelus,faber,,Germar,1824,,,
beetle,cycfre,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus freitagi,Cyclotrachelus,Cyclotrachelus,freitagi,,Bousquet,1993,,,
beetle,cycfuc,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus fucatus,Cyclotrachelus,Cyclotrachelus,fucatus,,Freitag,1969,,,
beetle,cyciuv,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus iuvenis,Cyclotrachelus,Cyclotrachelus,iuvenis,,Freitag,1969,,,
beetle,cyclae,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus laevipennis,Cyclotrachelus,Cyclotrachelus,laevipennis,,LeConte,1848,,,
beetle,cyclev,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus levifaber,Cyclotrachelus,Cyclotrachelus,levifaber,,Freitag,1969,,,
beetle,cycmac,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus macrovulum,Cyclotrachelus,Cyclotrachelus,macrovulum,,Freitag,1969,,,
beetle,cycovu,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus ovulum,Cyclotrachelus,Cyclotrachelus,ovulum,,Chaudoir,1868,,,
beetle,cycspo,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus spoliatus,Cyclotrachelus,Cyclotrachelus,spoliatus,,Newman,1838,,,
beetle,cyctex,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus texensis,Cyclotrachelus,Cyclotrachelus,texensis,,Freitag,1969,,,
beetle,cycuni,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus unicolor,Cyclotrachelus,Cyclotrachelus,unicolor,,Say,1823,,,
beetle,cycvin,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus vinctus,Cyclotrachelus,Cyclotrachelus,vinctus,,LeConte,1852,,,
beetle,cycala2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus alabamensis,Cyclotrachelus,Cyclotrachelus,alabamensis,,Casey,1920,,,
beetle,cycpar1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus parafaber,Cyclotrachelus,Cyclotrachelus,parafaber,,Freitag,1969,,,
beetle,cylcel,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera celeripes,Cylindera,Cylindera,celeripes,,LeConte,1848,,,
beetle,cylcur,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera cursitans,Cylindera,Cylindera,cursitans,,LeConte,1857,,,
beetle,cyldeb,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera debilis,Cylindera,Cylindera,debilis,,Bates,1890,,,
beetle,cylter,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera terricola terricola,Cylindera,Cylindera,terricola,terricola,Say,1824,,,
beetle,cyluni,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera unipunctata,Cylindera,Cylindera,unipunctata,,Fabricius,1775,,,
beetle,cylvir,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera viridisticta viridisticta,Cylindera,Cylindera,viridisticta,viridisticta,Bates,1881,,,
beetle,cyllem1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera lemniscata lemniscata,Cylindera,Cylindera,lemniscata,lemniscata,LeConte,1854,,,
