taxon_id, spp_id, source_id, scientific_name, common_name, order_name, family_name
bird,egyvul1,ebird,Neophron percnopterus,Egyptian Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,hobkit,ebird,Chondrohierax uncinatus,Hook-billed Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,grhkit1,ebird,Leptodon cayanensis,Gray-headed Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,whckit1,ebird,Leptodon forbesi,White-collared Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,lthbuz1,ebird,Henicopernis longicauda,Long-tailed Honey-buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blhbuz1,ebird,Henicopernis infuscatus,Black Honey-buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,euhbuz1,ebird,Pernis apivorus,European Honey-buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,bahbuz1,ebird,Pernis celebensis,Barred Honey-buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,orihob2,ebird,Pernis ptilorhynchus,Oriental Honey-buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,swtkit,ebird,Elanoides forficatus,Swallow-tailed Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,afrcuh1,ebird,Aviceda cuculoides,African Cuckoo-Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,madcuh1,ebird,Aviceda madagascariensis,Madagascar Cuckoo-Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,jerbaz1,ebird,Aviceda jerdoni,Jerdon's Baza,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,pacbaz1,ebird,Aviceda subcristata,Pacific Baza,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blabaz1,ebird,Aviceda leuphotes,Black Baza,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,sqtkit1,ebird,Lophoictinia isura,Square-tailed Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,bkbkit1,ebird,Hamirostra melanosternon,Black-breasted Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,rehvul1,ebird,Sarcogyps calvus,Red-headed Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,whhvul1,ebird,Trigonoceps occipitalis,White-headed Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,cinvul1,ebird,Aegypius monachus,Cinereous Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,lafvul1,ebird,Torgos tracheliotus,Lappet-faced Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,hoovul1,ebird,Necrosyrtes monachus,Hooded Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,whbvul1,ebird,Gyps africanus,White-backed Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,whrvul1,ebird,Gyps bengalensis,White-rumped Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,indvul1,ebird,Gyps indicus,Indian Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,slbvul1,ebird,Gyps tenuirostris,Slender-billed Vulture,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,ruegri1,ebird,Gyps rueppellii,Rueppell's Griffon,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,himgri1,ebird,Gyps himalayensis,Himalayan Griffon,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,eurgri1,ebird,Gyps fulvus,Eurasian Griffon,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,capgri1,ebird,Gyps coprotheres,Cape Griffon,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,nicsee1,ebird,Spilornis klossi,Nicobar Serpent-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,suseag1,ebird,Spilornis rufipectus,Sulawesi Serpent-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,moseag1,ebird,Spilornis kinabaluensis,Mountain Serpent-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,crseag1,ebird,Spilornis cheela,Crested Serpent-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,phseag1,ebird,Spilornis holospilus,Philippine Serpent-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,anseag1,ebird,Spilornis elgini,Andaman Serpent-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,grpeag1,ebird,Pithecophaga jefferyi,Great Philippine Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,batele1,ebird,Terathopius ecaudatus,Bateleur,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,coseag1,ebird,Dryotriorchis spectabilis,Congo Serpent-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,shteag1,ebird,Circaetus gallicus,Short-toed Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,beasne1,ebird,Circaetus beaudouini,Beaudouin's Snake-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,bkbsne1,ebird,Circaetus pectoralis,Black-breasted Snake-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,brseag1,ebird,Circaetus cinereus,Brown Snake-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,faseag1,ebird,Circaetus fasciolatus,Fasciated Snake-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,baseag1,ebird,Circaetus cinerascens,Banded Snake-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,bathaw1,ebird,Macheiramphus alcinus,Bat Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,negeag1,ebird,Harpyopsis novaeguineae,New Guinea Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,creeag1,ebird,Morphnus guianensis,Crested Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,hareag1,ebird,Harpia harpyja,Harpy Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,crheag1,ebird,Stephanoaetus coronatus,Crowned Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,chahae1,ebird,Nisaetus cirrhatus,Changeable Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,flohae1,ebird,Nisaetus floris,Flores Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,mouhae1,ebird,Nisaetus nipalensis,Mountain Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blyhae1,ebird,Nisaetus alboniger,Blyth's Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,javhae1,ebird,Nisaetus bartelsi,Javan Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,sulhae1,ebird,Nisaetus lanceolatus,Sulawesi Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,phihae1,ebird,Nisaetus philippensis,Philippine Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,pinhae1,ebird,Nisaetus pinskeri,Pinsker's Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,walhae1,ebird,Nisaetus nanus,Wallace's Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,mareag1,ebird,Polemaetus bellicosus,Martial Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,rubeag2,ebird,Lophotriorchis kienerii,Rufous-bellied Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blheag1,ebird,Spizaetus tyrannus,Black Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,orheag1,ebird,Spizaetus ornatus,Ornate Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,bawhae1,ebird,Spizaetus melanoleucus,Black-and-white Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,baceag2,ebird,Spizaetus isidori,Black-and-chestnut Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,loceag1,ebird,Lophaetus occipitalis,Long-crested Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blaeag1,ebird,Ictinaetus malayensis,Black Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,leseag1,ebird,Clanga pomarina,Lesser Spotted Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,inseag1,ebird,Clanga hastata,Indian Spotted Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,grseag1,ebird,Clanga clanga,Greater Spotted Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,waheag3,ebird,Hieraaetus wahlbergi,Wahlberg's Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,booeag1,ebird,Hieraaetus pennatus,Booted Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,liteag3,ebird,Hieraaetus weiskei,Pygmy Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,liteag1,ebird,Hieraaetus morphnoides,Little Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,ayheag1,ebird,Hieraaetus ayresii,Ayres's Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,taweag1,ebird,Aquila rapax,Tawny Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,steeag1,ebird,Aquila nipalensis,Steppe Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,spaeag1,ebird,Aquila adalberti,Spanish Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,impeag1,ebird,Aquila heliaca,Imperial Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,gureag1,ebird,Aquila gurneyi,Gurney's Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,goleag,ebird,Aquila chrysaetos,Golden Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,weteag1,ebird,Aquila audax,Wedge-tailed Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,cashae1,ebird,Aquila africana,Cassin's Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,vereag1,ebird,Aquila verreauxii,Verreaux's Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,boneag2,ebird,Aquila fasciata,Bonelli's Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,afrhae1,ebird,Aquila spilogaster,African Hawk-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,lizbuz1,ebird,Kaupifalco monogrammicus,Lizard Buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,dacgos1,ebird,Melierax metabates,Dark Chanting-Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,eacgos1,ebird,Melierax poliopterus,Eastern Chanting-Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,pacgos1,ebird,Melierax canorus,Pale Chanting-Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,gabgos2,ebird,Micronisus gabar,Gabar Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blchaw1,ebird,Busarellus nigricollis,Black-collared Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,snakit,ebird,Rostrhamus sociabilis,Snail Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,slbkit1,ebird,Helicolestes hamatus,Slender-billed Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,dotkit1,ebird,Harpagus bidentatus,Double-toothed Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,rutkit1,ebird,Harpagus diodon,Rufous-thighed Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,miskit,ebird,Ictinia mississippiensis,Mississippi Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,plukit1,ebird,Ictinia plumbea,Plumbeous Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,grabuz1,ebird,Butastur rufipennis,Grasshopper Buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,whebuz1,ebird,Butastur teesa,White-eyed Buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,ruwbuz1,ebird,Butastur liventer,Rufous-winged Buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,gyfbuz1,ebird,Butastur indicus,Gray-faced Buzzard,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,wemhar1,ebird,Circus aeruginosus,Eurasian Marsh-Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,afmhar1,ebird,Circus ranivorus,African Marsh-Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,eamhar1,ebird,Circus spilonotus,Eastern Marsh-Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,swahar1,ebird,Circus approximans,Swamp Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,reuhar1,ebird,Circus maillardi,Reunion Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,lowhar1,ebird,Circus buffoni,Long-winged Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,spohar1,ebird,Circus assimilis,Spotted Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blahar1,ebird,Circus maurus,Black Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,cinhar1,ebird,Circus cinereus,Cinereous Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,norhar,ebird,Circus cyaneus,Northern Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,palhar1,ebird,Circus macrourus,Pallid Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,piehar1,ebird,Circus melanoleucos,Pied Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,monhar1,ebird,Circus pygargus,Montagu's Harrier,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,gybhaw1,ebird,Accipiter poliogaster,Gray-bellied Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,cregos1,ebird,Accipiter trivirgatus,Crested Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,recgos1,ebird,Accipiter toussenelii,Red-chested Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,sulgos1,ebird,Accipiter griseiceps,Sulawesi Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,afrgos1,ebird,Accipiter tachiro,African Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,chfspa1,ebird,Accipiter castanilius,Chestnut-flanked Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,shikra1,ebird,Accipiter badius,Shikra,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,nicspa1,ebird,Accipiter butleri,Nicobar Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,levspa1,ebird,Accipiter brevipes,Levant Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,grfhaw1,ebird,Accipiter soloensis,Chinese Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,fragos2,ebird,Accipiter francesii,Frances's Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,sptgos1,ebird,Accipiter trinotatus,Spot-tailed Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,vargos1,ebird,Accipiter hiogaster,Variable Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,grygos1,ebird,Accipiter novaehollandiae,Gray Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,brogos1,ebird,Accipiter fasciatus,Brown Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blmgos1,ebird,Accipiter melanochlamys,Black-mantled Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,piegos1,ebird,Accipiter albogularis,Pied Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,necgos1,ebird,Accipiter haplochrous,New Caledonia Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,fijgos1,ebird,Accipiter rufitorques,Fiji Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,molgos1,ebird,Accipiter henicogrammus,Moluccan Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,slmgos1,ebird,Accipiter luteoschistaceus,Slaty-mantled Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,imispa1,ebird,Accipiter imitator,Imitator Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,gyhgos1,ebird,Accipiter poliocephalus,Gray-headed Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,nebgos1,ebird,Accipiter princeps,New Britain Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,tinhaw1,ebird,Accipiter superciliosus,Tiny Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,semhaw2,ebird,Accipiter collaris,Semicollared Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,retspa1,ebird,Accipiter erythropus,Red-thighed Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,litspa1,ebird,Accipiter minullus,Little Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,japspa1,ebird,Accipiter gularis,Japanese Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,smaspa1,ebird,Accipiter nanus,Small Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,besra1,ebird,Accipiter virgatus,Besra,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,runspa1,ebird,Accipiter erythrauchen,Rufous-necked Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,colspa1,ebird,Accipiter cirrocephalus,Collared Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,nebspa1,ebird,Accipiter brachyurus,New Britain Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,vibspa1,ebird,Accipiter rhodogaster,Vinous-breasted Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,madspa1,ebird,Accipiter madagascariensis,Madagascar Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,ovaspa2,ebird,Accipiter ovampensis,Ovampo Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,eurspa1,ebird,Accipiter nisus,Eurasian Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,rucspa2,ebird,Accipiter rufiventris,Rufous-chested Sparrowhawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,shshaw,ebird,Accipiter striatus,Sharp-shinned Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,coohaw,ebird,Accipiter cooperii,Cooper's Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,gunhaw1,ebird,Accipiter gundlachi,Gundlach's Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,bichaw1,ebird,Accipiter bicolor,Bicolored Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blagos1,ebird,Accipiter melanoleucus,Black Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,hengos1,ebird,Accipiter henstii,Henst's Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,norgos,ebird,Accipiter gentilis,Northern Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,meygos1,ebird,Accipiter meyerianus,Meyer's Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,chsgos1,ebird,Erythrotriorchis buergersi,Chestnut-shouldered Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,redgos1,ebird,Erythrotriorchis radiatus,Red Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,dorgos1,ebird,Megatriorchis doriae,Doria's Goshawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,lothaw1,ebird,Urotriorchis macrourus,Long-tailed Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,redkit1,ebird,Milvus milvus,Red Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,blakit1,ebird,Milvus migrans,Black Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,whikit1,ebird,Haliastur sphenurus,Whistling Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,brakit1,ebird,Haliastur indus,Brahminy Kite,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,wbseag1,ebird,Haliaeetus leucogaster,White-bellied Sea-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,solsee1,ebird,Haliaeetus sanfordi,Sanford's Sea-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,affeag1,ebird,Haliaeetus vocifer,African Fish-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,mafeag1,ebird,Haliaeetus vociferoides,Madagascar Fish-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,pafeag1,ebird,Haliaeetus leucoryphus,Pallas's Fish-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,baleag,ebird,Haliaeetus leucocephalus,Bald Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,whteag,ebird,Haliaeetus albicilla,White-tailed Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,stseag,ebird,Haliaeetus pelagicus,Steller's Sea-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,lefeag1,ebird,Ichthyophaga humilis,Lesser Fish-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,gyhfie1,ebird,Ichthyophaga ichthyaetus,Gray-headed Fish-Eagle,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,crahaw,ebird,Geranospiza caerulescens,Crane Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,pluhaw,ebird,Cryptoleucopteryx plumbea,Plumbeous Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,slchaw2,ebird,Buteogallus schistaceus,Slate-colored Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,comblh1,ebird,Buteogallus anthracinus,Common Black-Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
bird,cubblh1,ebird,Buteogallus gundlachii,Cuban Black-Hawk,Accipitriformes,Accipitridae (Hawks, Eagles, and Kites)
