site,genus,sp,subsp,common_name,source,
YELL,Aythya,collaris,,Ring-necked Duck,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Aythya,marila,,Greater Scaup,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Aythya,valisineria,,Canvasback,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Branta,bernicla,,Brant; Brent Goose; Brant Goose,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Branta,canadensis,,Canada Goose,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Bucephala,albeola,,Bufflehead,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Bucephala,clangula,,Common Goldeneye,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Bucephala,islandica,,Barrow's Goldeneye,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Chen,caerulescens,,Blue Goose; Snow Goose,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Chen,rossii,,Ross's Goose; Ross' Goose,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Clangula,hyemalis,,Long-tailed Duck; Oldsquaw,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Cygnus,buccinator,,Trumpeter Swan,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Cygnus,columbianus,,Tundra Swan,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Cygnus,cygnus,,Whooper Swan,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Histrionicus,histrionicus,,Harlequin Duck,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Lophodytes,cucullatus,,Hooded Merganser,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Melanitta,fusca,,Velvet Scoter; White-winged Scoter,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Melanitta,nigra,,Black Scoter,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Melanitta,perspicillata,,Surf Scoter,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Mergus,merganser,,Common Merganser,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Mergus,serrator,,Red-breasted Merganser,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Oxyura,jamaicensis,,Ruddy Duck,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Aeronautes,saxatalis,,White-throated Swift,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Chaetura,vauxi,,Vaux's Swift,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Selasphorus,platycercus,,Broad-tailed Hummingbird,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Selasphorus,rufus,,Rufous Hummingbird,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Stellula,calliope,,Calliope Hummingbird,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Brachyramphus,perdix,,Long-billed Murrelet,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Charadrius,alexandrinus,,Kentish Plover; Snowy Plover,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Charadrius,semipalmatus,,Semipalmated Plover,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Charadrius,vociferus,,Killdeer,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Pluvialis,squatarola,,Grey Plover; Black-bellied Plover,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Chlidonias,niger,,Black Tern,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Larus,argentatus,,Herring Gull; European Herring Gull,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Larus,atricilla,,Laughing Gull,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Larus,californicus,,California Gull,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Larus,canus,,Mew Gull,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Larus,delawarensis,,Ring-billed Gull,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Larus,philadelphia,,Bonaparte's Gull,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Larus,pipixcan,,Franklin's Gull,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Sterna,caspia,,Caspian Tern,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Sterna,forsteri,,Forster's Tern,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Sterna,hirundo,,Common Tern,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Sterna,paradisaea,,Arctic Tern,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Xema,sabini,,Sabine's gull,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Himantopus,mexicanus,,black-necked stilt,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Recurvirostra,americana,,American Avocet,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Actitis,macularia,,Spotted Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Arenaria,interpres,,Ruddy Turnstone,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Bartramia,longicauda,,Upland Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,alba,,Sanderling,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,alpina,,Dunlin,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,bairdii,,Baird's Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,canutus,,Red Knot,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,fuscicollis,,White-rumped Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,himantopus,,Stilt Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,mauri,,Western Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,melanotos,,Pectoral Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,minutilla,,Least Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calidris,pusilla,,Semipalmated Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Catoptrophorus,semipalmatus,,Willet,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Gallinago,gallinago,delicata,common snipe; jacksnipe; Wilson's snipe,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Heteroscelus,incanus,,Wandering Tattler,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Limnodromus,griseus,,Short-billed Dowitcher,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Limnodromus,scolopaceus,,Long-billed Dowitcher,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Limosa,fedoa,,Marbled Godwit,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Limosa,haemastica,,Hudsonian Godwit,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Numenius,americanus,,Long-billed Curlew,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Phalaropus,lobatus,,Red-necked Phalarope,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Phalaropus,tricolor,,Wilson's Phalarope,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Tringa,flavipes,,Lesser Yellowlegs,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Tringa,melanoleuca,,Greater Yellowlegs,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Tringa,solitaria,,Solitary Sandpiper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Stercorarius,parasiticus,,Parasitic Jaeger,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Mycteria,americana,,Wood Stork,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Columba,livia,,Common Pigeon; Rock Dove; Rock Pigeon,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Patagioenas,fasciata,,band-tailed pigeon,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Zenaida,macroura,,Mourning Dove,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Ceryle,alcyon,,Belted Kingfisher,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Coccyzus,erythropthalmus,,Black-billed Cuckoo,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Caracara,cheriway,,Crested Caracara,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Falco,columbarius,,Merlin,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Falco,mexicanus,,Prairie Falcon,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Falco,peregrinus,,Peregrine Falcon,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Falco,sparverius,,American Kestrel,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Alectoris,chukar,,Chukar; Chukar Partridge,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Bonasa,umbellus,,Ruffed Grouse,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Dendragapus,obscurus,,Blue Grouse,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Meleagris,gallopavo,,Wild Turkey,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Perdix,perdix,,Grey Partridge; Gray Partridge,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Gavia,immer,,Great Northern Loon; Common Loon; Great Northern Diver,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Gavia,pacifica,,Pacific Loon; Pacific Diver,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Gavia,stellata,,Red-throated Loon; Red-throated Diver,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Grus,americana,,Whooping Crane,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Grus,canadensis,,Sandhill Crane,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Coturnicops,noveboracensis,,Yellow Rail,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Fulica,americana,,American Coot,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Porzana,carolina,,Sora,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Rallus,limicola,,Virginia Rail,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Eremophila,alpestris,,Horned Lark,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Bombycilla,cedrorum,,Cedar Waxwing,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Bombycilla,garrulus,,Bohemian Waxwing,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Passerina,amoena,,Lazuli Bunting,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Passerina,cyanea,,Indigo Bunting,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Pheucticus,ludovicianus,,Rose-breasted Grosbeak,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Pheucticus,melanocephalus,,Black-headed Grosbeak,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Certhia,americana,,brown creeper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Polioptila,caerulea,,Blue-gray Gnatcatcher; Blue-grey Gnatcatcher,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Cinclus,mexicanus,,American Dipper,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Corvus,brachyrhynchos,,American Crow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Corvus,corax,,Northern Raven; Common Raven,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Cyanocitta,cristata,,Blue Jay,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Cyanocitta,stelleri,,Steller's Jay,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Gymnorhinus,cyanocephalus,,Pinyon Jay,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Nucifraga,columbiana,,Clark's Nutcracker,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Perisoreus,canadensis,,Grey Jay; Gray Jay,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Pica,hudsonia,,American magpie; Black-billed Magpie; Magpie,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Ammodramus,leconteii,,Le Conte's Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Ammodramus,savannarum,,Grasshopper Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Amphispiza,belli,,Sage Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Amphispiza,bilineata,,Black-throated Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calamospiza,melanocorys,,Lark Bunting,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calcarius,lapponicus,,Lapland Longspur,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Calcarius,mccownii,,McCown's Longspur,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Chondestes,grammacus,,Lark Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Junco,hyemalis,,Dark-eyed Junco,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Melospiza,georgiana,,Swamp Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Melospiza,lincolnii,,Lincoln's Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Melospiza,melodia,,Song Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Passerculus,sandwichensis,,Savannah Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Passerella,iliaca,,Fox Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Pipilo,chlorurus,,Green-tailed Towhee,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Pipilo,maculatus,,spotted towhee,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Plectrophenax,nivalis,,Snow Bunting,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Pooecetes,gramineus,,Vesper Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Spizella,arborea,,American Tree Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Spizella,atrogularis,,Black-chinned Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Spizella,breweri,,Brewer's Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Spizella,pallida,,Clay-colored Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Spizella,passerina,,Chipping Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Spizella,pusilla,,Field Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Zonotrichia,albicollis,,White-throated Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Zonotrichia,leucophrys,,White-crowned Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Zonotrichia,querula,,Harris's Sparrow; Harris' Sparrow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Carduelis,flammea,,Common Redpoll,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Carduelis,pinus,,Pine Siskin,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Carduelis,psaltria,,Lesser Goldfinch,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Carduelis,tristis,,American Goldfinch,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Carpodacus,cassinii,,Cassin's Finch,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Carpodacus,mexicanus,,House Finch,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Carpodacus,purpureus,,Purple Finch,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Coccothraustes,vespertinus,,Evening Grosbeak,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Leucosticte,atrata,,black rosy-finch,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Leucosticte,tephrocotis,,gray-crowned rosy-finch,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Loxia,curvirostra,,Red Crossbill,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Loxia,leucoptera,,White-winged Crossbill; Two-barred Crossbill,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Pinicola,enucleator,,Pine Grosbeak,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Hirundo,rustica,,Barn Swallow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Petrochelidon,pyrrhonota,,American Cliff Swallow; Cliff Swallow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Riparia,riparia,,Bank Swallow; Sand Martin,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Stelgidopteryx,serripennis,,Northern Rough-winged Swallow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Tachycineta,bicolor,,Tree Swallow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Tachycineta,thalassina,,Violet-green Swallow,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Agelaius,phoeniceus,,Red-winged Blackbird,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Dolichonyx,oryzivorus,,Bobolink,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Euphagus,cyanocephalus,,Brewer's Blackbird,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Icterus,bullockii,,Bullock's oriole,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Icterus,galbula,,Northern Oriole; Baltimore Oriole,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Molothrus,ater,,Brown-headed Cowbird,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Quiscalus,quiscula,,Common Grackle,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Sturnella,neglecta,,Western Meadowlark,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Xanthocephalus,xanthocephalus,,Yellow-headed Blackbird,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Lanius,excubitor,,Northern Shrike; Great Grey Shrike,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Lanius,ludovicianus,,Loggerhead Shrike,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Dumetella,carolinensis,,Grey Catbird; Gray Catbird,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Mimus,polyglottos,,Northern Mockingbird,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Oreoscoptes,montanus,,Sage Thrasher,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Toxostoma,rufum,,Brown Thrasher,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anthus,rubescens,,American pipit,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anthus,spragueii,,Sprague's Pipit,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Poecile,atricapillus,,Black-capped Chickadee,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Poecile,gambeli,,Mountain Chickadee,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Dendroica,castanea,,Bay-breasted Warbler,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Dendroica,coronata,,Yellow-rumped Warbler,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Dendroica,discolor,,Prairie Warbler,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
