source,Kingdom,Subkingdom,superdivision,Phylum,subdivision,Superclass,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Matoatoa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Mediodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Microgecko
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Microscalabotes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Nactus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Narudasia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Pachydactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Paragehyra
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Paroedura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Perochirus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Phelsuma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Pseudoceramodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Pseudogekko
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Ptenopus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Ptychozoon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Rhoptropus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Stenodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Tropiocolotes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Urocotyledon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Uroplatus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Asaccus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Bogertia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Garthia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Gymnodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Haemodracon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Homonota
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Phyllodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Phyllopezus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Ptyodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Tarentola
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Phyllodactylidae,,Thecadactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Pygopodidae,,Aprasia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Pygopodidae,,Delma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Pygopodidae,,Lialis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Pygopodidae,,Ophidiocephalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Pygopodidae,,Paradelma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Pygopodidae,,Pletholax
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Pygopodidae,,Pygopus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Aristelliger
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Coleodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Euleptes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Gonatodes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Lepidoblepharis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Pristurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Pseudogonatodes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Quedenfeldtia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Saurodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Sphaerodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Sphaerodactylidae,,Teratoscincus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Agama
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Amphibolurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Calotes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Chlamydosaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Cophotis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Draco
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Hydrosaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Hypsilurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Moloch
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Otocryptis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Phrynocephalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Physignathus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Sitana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Agamidae,,Uromastyx
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Chamaeleonidae,Brookesiinae,Brookesia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Chamaeleonidae,Brookesiinae,Rhampholeon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Chamaeleonidae,Brookesiinae,Rieppeleon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Chamaeleonidae,Chamaeleoninae,Bradypodion
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Chamaeleonidae,Chamaeleoninae,Calumma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Chamaeleonidae,Chamaeleoninae,Chamaeleo
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Chamaeleonidae,Chamaeleoninae,Furcifer
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Chamaeleonidae,Chamaeleoninae,Kinyongia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Chamaeleonidae,Chamaeleoninae,Nadzikambia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Corytophanidae,,Basiliscus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Corytophanidae,,Corytophanes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Corytophanidae,,Laemanctus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Crotaphytidae,,Crotaphytus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Crotaphytidae,,Gambelia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Iguanidae,,Amblyrhynchus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Iguanidae,,Brachylophus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Iguanidae,,Conolophus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Iguanidae,,Ctenosaura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Iguanidae,,Cyclura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Iguanidae,,Dipsosaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Iguanidae,,Iguana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Iguanidae,,Sauromalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Opluridae,,Chalarodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Opluridae,,Oplurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Phrynosomatidae,,Callisaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Phrynosomatidae,,Cophosaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Phrynosomatidae,,Holbrookia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Phrynosomatidae,,Petrosaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Phrynosomatidae,,Phrynosoma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Phrynosomatidae,,Sceloporus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Phrynosomatidae,,Uma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Phrynosomatidae,,Urosaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Phrynosomatidae,,Uta
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Polychrotidae,,Anolis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Polychrotidae,,Chamaeleolis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Polychrotidae,,Chamaelinorops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Polychrotidae,,Ctenonotus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Polychrotidae,,Dactyloa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Polychrotidae,,Norops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Polychrotidae,,Polychrus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Polychrotidae,,Xiphosurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Tropiduridae,,Leiocephalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Tropiduridae,,Liolaemus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Tropiduridae,,Stenocercus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Iguania ,,Tropiduridae,,Tropidurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Acrochordidae,,Acrochordus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Aniliidae,,Anilius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Anomochilidae,,Anomochilus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Amblyodipsas
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Aparallactus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Atractaspis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Brachyophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Chilorhinophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Elapotinus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Hypoptophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Macrelaps
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Micrelaps
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Poecilopholis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Polemon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Atractaspididae,,Xenocalamus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Boidae,Boinae,Boa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Boidae,Boinae,Candoia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Boidae,Boinae,Corallus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Boidae,Boinae,Epicrates
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Boidae,Boinae,Eunectes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Boidae,Erycinae,Charina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Boidae,Erycinae,Eryx
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Boidae,Erycinae,Gongylophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Bolyeriidae,,Bolyeria
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Bolyeriidae,,Casarea
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Arizona
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Bogertophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Boiga
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Cemophora
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Chilomeniscus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Chionactis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Coluber
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Conopsis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Dendrelaphis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Dendrophidion
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Dryadophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Drymarchon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Drymobius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Elaphe
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Ficimia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Gyalopion
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Lampropeltis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Leptophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Masticophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Mastigodryas
